"No.","Time","Source","Destination","Protocol","Length","Info"
"18197","62.894590","142.251.135.238","10.50.2.42","TCP","60","443  >  60365 [ACK] Seq=222888 Ack=83938 Win=193536 Len=0"
"18198","62.894590","200.129.233.13","10.50.2.42","TCP","66","443  >  60573 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"18199","62.894590","172.217.28.42","10.50.2.42","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"18200","62.894745","10.50.2.42","200.129.233.13","TCP","54","60573  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"18201","62.894819","172.217.28.42","10.50.2.42","TLSv1.3","122","Application Data"
"18202","62.894845","10.50.2.42","172.217.28.42","TCP","54","60572  >  443 [ACK] Seq=2277 Ack=1481 Win=65280 Len=0"
"18203","62.895399","10.50.2.42","200.129.233.13","TCP","1466","60573  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 18204]"
"18204","62.895399","10.50.2.42","200.129.233.13","TLSv1.3","481","Client Hello (SNI=rr2---sn-go2-2v5e.googlevideo.com)"
"18205","62.895983","10.50.2.42","172.217.28.42","TLSv1.3","128","Change Cipher Spec, Application Data"
"18206","62.896217","10.50.2.42","172.217.28.42","TLSv1.3","146","Application Data"
"18207","62.896406","10.50.2.42","172.217.28.42","TLSv1.3","580","Application Data"
"18208","62.903853","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18209","62.907553","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data, Application Data, Application Data"
"18210","62.907553","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18211","62.907553","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18212","62.907553","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18213","62.907553","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18214","62.907632","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4691 Ack=41009 Win=65280 Len=0"
"18215","62.907810","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18216","62.907810","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18217","62.907810","200.129.233.13","10.50.2.42","TCP","60","443  >  60573 [ACK] Seq=1 Ack=1413 Win=994048 Len=0"
"18218","62.907810","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18219","62.907810","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18220","62.907897","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4691 Ack=49481 Win=65280 Len=0"
"18221","62.908143","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18222","62.908143","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18223","62.908143","142.251.129.22","10.50.2.42","TLSv1.3","9938","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"18224","62.908222","10.50.2.42","142.251.129.22","TLSv1.3","93","Application Data"
"18225","62.908502","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18226","62.908895","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data, Application Data"
"18227","62.909274","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18228","62.909734","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18229","62.909822","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=73485 Win=130816 Len=0"
"18230","62.913656","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18231","62.913656","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18232","62.913656","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18233","62.913745","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=77721 Win=130816 Len=0"
"18234","62.913908","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18235","62.913946","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=80545 Win=130816 Len=0"
"18236","62.914501","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18237","62.914551","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=83369 Win=130816 Len=0"
"18238","62.914749","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18239","62.914776","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=86193 Win=130816 Len=0"
"18240","62.915156","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18241","62.915156","172.217.28.42","10.50.2.42","TCP","60","443  >  60572 [ACK] Seq=1481 Ack=2351 Win=267520 Len=0"
"18242","62.915156","172.217.28.42","10.50.2.42","TCP","60","443  >  60572 [ACK] Seq=1481 Ack=2443 Win=267520 Len=0"
"18243","62.915156","172.217.28.42","10.50.2.42","TCP","60","443  >  60572 [ACK] Seq=1481 Ack=2969 Win=267008 Len=0"
"18244","62.915200","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=87605 Win=130816 Len=0"
"18245","62.920109","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data, Application Data, Application Data"
"18246","62.920109","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18247","62.920109","172.217.28.42","10.50.2.42","TLSv1.3","1046","Application Data, Application Data"
"18248","62.920109","200.129.233.13","10.50.2.42","TCP","66","443  >  60573 [ACK] Seq=1 Ack=1840 Win=994048 Len=0 SLE=1 SRE=1840"
"18249","62.920109","172.217.28.42","10.50.2.42","TLSv1.3","85","Application Data"
"18250","62.920109","200.129.233.13","10.50.2.42","TLSv1.3","4290","Server Hello, Change Cipher Spec"
"18251","62.920109","200.129.233.13","10.50.2.42","TLSv1.3","334","Application Data"
"18252","62.920269","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=91841 Win=130816 Len=0"
"18253","62.920317","10.50.2.42","172.217.28.42","TCP","54","60572  >  443 [ACK] Seq=2969 Ack=2504 Win=64512 Len=0"
"18254","62.920330","10.50.2.42","200.129.233.13","TCP","54","60573  >  443 [ACK] Seq=1840 Ack=4517 Win=65280 Len=0"
"18255","62.921123","10.50.2.42","200.129.233.13","TLSv1.3","118","Change Cipher Spec, Application Data"
"18256","62.921225","10.50.2.42","172.217.28.42","TLSv1.3","85","Application Data"
"18257","62.921815","10.50.2.42","200.129.233.13","TCP","1466","60573  >  443 [ACK] Seq=1904 Ack=4517 Win=65280 Len=1412 [TCP PDU reassembled in 18258]"
"18258","62.921815","10.50.2.42","200.129.233.13","TLSv1.3","714","Application Data"
"18259","62.922009","10.50.2.42","200.129.233.13","TCP","1466","60573  >  443 [ACK] Seq=3976 Ack=4517 Win=65280 Len=1412 [TCP PDU reassembled in 18260]"
"18260","62.922009","10.50.2.42","200.129.233.13","TLSv1.3","614","Application Data"
"18261","62.948771","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18262","62.948848","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=93253 Win=130816 Len=0"
"18263","62.959658","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18264","62.959658","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18265","62.959748","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=96077 Win=130816 Len=0"
"18266","62.959968","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18267","62.959968","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18268","62.960056","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=98901 Win=130816 Len=0"
"18269","62.960297","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18270","62.960297","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18271","62.960374","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=101725 Win=130816 Len=0"
"18272","62.960747","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18273","62.960747","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18274","62.960814","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=104549 Win=130816 Len=0"
"18275","62.961189","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18276","62.961189","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18277","62.961251","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=107373 Win=130816 Len=0"
"18278","62.961558","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data, Application Data"
"18279","62.961558","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18280","62.961611","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=110197 Win=130816 Len=0"
"18281","62.961992","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18282","62.961992","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18283","62.962080","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=113021 Win=130816 Len=0"
"18284","62.962325","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18285","62.962325","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18286","62.962378","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=115845 Win=130816 Len=0"
"18287","62.962839","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18288","62.962923","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=117257 Win=130816 Len=0"
"18289","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18290","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18291","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18292","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18293","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18294","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18295","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18296","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18297","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18298","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18299","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18300","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18301","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18302","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18303","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18304","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18305","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data, Application Data"
"18306","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18307","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18308","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18309","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18310","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18311","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18312","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18313","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18314","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18315","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18316","62.994138","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18317","62.994437","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=156793 Win=130816 Len=0"
"18318","62.994573","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18319","62.994573","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18320","62.994632","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=159617 Win=130816 Len=0"
"18321","62.994973","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18322","62.994973","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18323","62.995081","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=162441 Win=130816 Len=0"
"18324","62.995329","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data, Application Data"
"18325","62.995368","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=165265 Win=130816 Len=0"
"18326","62.995882","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18327","62.995882","200.129.233.13","10.50.2.42","TCP","60","443  >  60573 [ACK] Seq=4517 Ack=3976 Win=268800 Len=0"
"18328","62.995882","200.129.233.13","10.50.2.42","TCP","60","443  >  60573 [ACK] Seq=4517 Ack=5948 Win=268800 Len=0"
"18329","62.995991","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=168089 Win=130816 Len=0"
"18330","63.007474","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18331","63.007474","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18332","63.007548","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=170913 Win=130816 Len=0"
"18333","63.017142","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18334","63.017142","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18335","63.017254","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=173737 Win=130816 Len=0"
"18336","63.017487","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18337","63.017487","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18338","63.017540","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=176561 Win=130816 Len=0"
"18339","63.017960","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18340","63.017960","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18341","63.018016","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=179385 Win=130816 Len=0"
"18342","63.018369","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18343","63.018369","172.217.28.42","10.50.2.42","TCP","60","443  >  60572 [ACK] Seq=2504 Ack=3000 Win=267008 Len=0"
"18344","63.018369","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18345","63.018434","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=182209 Win=130816 Len=0"
"18346","63.029019","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18347","63.029019","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18348","63.029019","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18349","63.029101","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=186445 Win=130816 Len=0"
"18350","63.043826","10.50.2.42","200.134.21.24","DNS","73","Standard query 0x0a89 A yt3.ggpht.com"
"18351","63.044199","10.50.2.42","10.50.0.2","DNS","73","Standard query 0x073c HTTPS yt3.ggpht.com"
"18352","63.058833","10.50.2.42","172.217.28.42","TCP","66","[TCP Retransmission] 60575  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18353","63.061373","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18354","63.061481","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=187857 Win=130816 Len=0"
"18355","63.061644","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18356","63.061709","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=190681 Win=130816 Len=0"
"18357","63.061975","10.50.0.2","10.50.2.42","DNS","175","Standard query response 0x073c HTTPS yt3.ggpht.com CNAME photos-ugc.l.googleusercontent.com SOA ns1.google.com"
"18358","63.061975","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18359","63.062160","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18360","63.062203","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=193505 Win=130816 Len=0"
"18361","63.062396","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18362","63.062450","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18363","63.062468","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=196329 Win=130816 Len=0"
"18364","63.062890","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data, Application Data"
"18365","63.064008","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18366","63.064112","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=199153 Win=130816 Len=0"
"18367","63.064311","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18368","63.064391","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=201977 Win=130816 Len=0"
"18369","63.064719","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18370","63.064765","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=204801 Win=130816 Len=0"
"18371","63.065152","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18372","63.065249","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=207625 Win=130816 Len=0"
"18373","63.065502","142.251.129.22","10.50.2.42","TLSv1.3","2878","Application Data, Application Data"
"18374","63.065580","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=210449 Win=130816 Len=0"
"18375","63.070777","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18376","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18377","63.096838","200.134.21.24","10.50.2.42","DNS","137","Standard query response 0x0a89 A yt3.ggpht.com CNAME photos-ugc.l.googleusercontent.com A 172.217.30.65"
"18378","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18379","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18380","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18381","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18382","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18383","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18384","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18385","63.096838","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data, Application Data, Application Data"
"18386","63.096998","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=213273 Win=130816 Len=0"
"18387","63.097144","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=224569 Win=130816 Len=0"
"18388","63.097282","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18389","63.097282","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18390","63.097319","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=227393 Win=130816 Len=0"
"18391","63.097360","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18392","63.097360","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18393","63.097393","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=230217 Win=130816 Len=0"
"18394","63.097761","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18395","63.097761","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18396","63.097810","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=233041 Win=130816 Len=0"
"18397","63.098145","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18398","63.098145","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18399","63.098191","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=235865 Win=130816 Len=0"
"18400","63.098395","10.50.2.42","172.217.30.65","TCP","66","60583  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18401","63.098542","10.50.2.42","172.217.30.65","TCP","66","60584  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18402","63.098654","10.50.2.42","172.217.30.65","TCP","66","60585  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18403","63.098754","10.50.2.42","172.217.30.65","TCP","66","60586  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18404","63.098855","10.50.2.42","172.217.30.65","TCP","66","60587  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18405","63.098950","10.50.2.42","172.217.30.65","TCP","66","60588  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18406","63.103185","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18407","63.103185","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18408","63.103185","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18409","63.103185","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18410","63.103185","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18411","63.103185","142.251.129.22","10.50.2.42","TLSv1.3","1466","Application Data"
"18412","63.103281","10.50.2.42","142.251.129.22","TCP","54","60571  >  443 [ACK] Seq=4730 Ack=244337 Win=130816 Len=0"
"18413","63.103480","142.251.129.22","10.50.2.42","TLSv1.3","1466","[TCP Previous segment not captured] , Continuation Data"
"18414","63.103480","142.251.129.22","10.50.2.42","TLSv1.3","1466","[TCP Previous segment not captured] , Continuation Data"
"18415","63.103480","172.217.28.42","10.50.2.42","TCP","66","443  >  60575 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"18416","63.103480","142.251.129.22","10.50.2.42","TLSv1.3","1466","[TCP Previous segment not captured] , Continuation Data"
"18417","63.103480","142.251.129.22","10.50.2.42","TLSv1.3","1466","[TCP Previous segment not captured] , Continuation Data"
"18418","63.103530","10.50.2.42","142.251.129.22","TCP","66","[TCP Dup ACK 18412#1] 60571  >  443 [ACK] Seq=4730 Ack=244337 Win=130816 Len=0 SLE=259869 SRE=261281"
"18419","63.103556","10.50.2.42","142.251.129.22","TCP","74","[TCP Dup ACK 18412#2] 60571  >  443 [ACK] Seq=4730 Ack=244337 Win=130816 Len=0 SLE=272577 SRE=273989 SLE=259869 SRE=261281"
"18420","63.103652","10.50.2.42","142.251.129.22","TCP","82","[TCP Dup ACK 18412#3] 60571  >  443 [ACK] Seq=4730 Ack=244337 Win=130816 Len=0 SLE=289521 SRE=290933 SLE=272577 SRE=273989 SLE=259869 SRE=261281"
"18421","63.103666","10.50.2.42","142.251.129.22","TCP","90","[TCP Dup ACK 18412#4] 60571  >  443 [ACK] Seq=4730 Ack=244337 Win=130816 Len=0 SLE=306465 SRE=307877 SLE=289521 SRE=290933 SLE=272577 SRE=273989 SLE=259869 SRE=261281"
"18422","63.103678","10.50.2.42","172.217.28.42","TCP","54","60575  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"18423","63.103719","200.129.233.13","10.50.2.42","TLSv1.3","1246","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"18424","63.103719","200.129.233.13","10.50.2.42","TLSv1.3","333","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"18425","63.103775","10.50.2.42","200.129.233.13","TCP","54","60573  >  443 [ACK] Seq=5948 Ack=5988 Win=65280 Len=0"
"18426","63.103921","200.129.233.13","10.50.2.42","TLSv1.3","2878","Application Data, Application Data, Application Data, Application Data, Application Data"
"18427","63.103944","10.50.2.42","200.129.233.13","TCP","54","60573  >  443 [ACK] Seq=5948 Ack=8812 Win=65280 Len=0"
"18428","63.104187","10.50.2.42","172.217.28.42","TCP","1466","60575  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 18429]"
"18429","63.104187","10.50.2.42","172.217.28.42","TLSv1.2","886","Client Hello (SNI=content-autofill.googleapis.com)"
"18430","63.104300","200.129.233.13","10.50.2.42","TCP","2878","443  >  60573 [PSH, ACK] Seq=8812 Ack=5948 Win=268800 Len=2824 [TCP PDU reassembled in 18734]"
"18431","63.104351","10.50.2.42","200.129.233.13","TCP","54","60573  >  443 [ACK] Seq=5948 Ack=11636 Win=65280 Len=0"
"18432","63.104681","200.129.233.13","10.50.2.42","TCP","1466","443  >  60573 [ACK] Seq=11636 Ack=5948 Win=268800 Len=1412 [TCP PDU reassembled in 18734]"
"18433","63.104681","200.129.233.13","10.50.2.42","TCP","1466","[TCP Previous segment not captured] 443  >  60573 [ACK] Seq=17284 Ack=5948 Win=268800 Len=1412 [TCP PDU reassembled in 18734]"
"18434","63.104749","10.50.2.42","200.129.233.13","TCP","66","60573  >  443 [ACK] Seq=5948 Ack=13048 Win=65280 Len=0 SLE=17284 SRE=18696"
"18435","63.106681","10.50.2.42","200.129.233.13","TCP","66","[TCP Retransmission] 60580  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18436","63.108802","172.217.28.42","10.50.2.42","TCP","60","443  >  60575 [ACK] Seq=1 Ack=1413 Win=994048 Len=0"
"18437","63.115003","172.217.30.65","10.50.2.42","TCP","66","443  >  60585 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"18438","63.115003","172.217.30.65","10.50.2.42","TCP","66","443  >  60583 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"18439","63.115003","172.217.30.65","10.50.2.42","TCP","66","443  >  60584 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"18440","63.115003","172.217.30.65","10.50.2.42","TCP","66","443  >  60587 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"18441","63.115003","172.217.30.65","10.50.2.42","TCP","66","443  >  60586 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
