"No.","Time","Source","Destination","Protocol","Length","Info"
"6034","99.426894","192.168.3.13","200.192.100.13","TCP","90","[TCP Retransmission] 63085  >  53 [FIN, PSH, ACK] Seq=1 Ack=1 Win=65280 Len=36"
"6035","99.441388","192.168.3.13","142.251.128.225","TCP","128","[TCP Retransmission] 63042  >  443 [PSH, ACK] Seq=2233 Ack=1475 Win=65280 Len=74"
"6036","99.460519","192.168.3.13","200.192.100.15","TCP","54","[TCP Retransmission] 63077  >  53 [FIN, ACK] Seq=37 Ack=469 Win=65024 Len=0"
"6037","99.474613","192.168.3.13","142.251.132.238","TCP","54","63047  >  443 [FIN, ACK] Seq=2253 Ack=2422 Win=64512 Len=0"
"6038","99.474841","192.168.3.13","142.251.132.238","TCP","54","63045  >  443 [FIN, ACK] Seq=2285 Ack=1464 Win=65280 Len=0"
"6039","99.474965","192.168.3.13","142.251.128.225","TCP","54","63042  >  443 [FIN, ACK] Seq=2307 Ack=1475 Win=65280 Len=0"
"6040","99.475048","192.168.3.13","172.217.28.138","TCP","54","63046  >  443 [FIN, ACK] Seq=2345 Ack=2464 Win=64256 Len=0"
"6041","99.475127","192.168.3.13","172.217.28.138","TCP","54","63048  >  443 [FIN, ACK] Seq=2281 Ack=2464 Win=64256 Len=0"
"6042","99.475317","192.168.3.13","142.251.129.10","TCP","54","63011  >  443 [FIN, ACK] Seq=3927 Ack=36212 Win=65024 Len=0"
"6043","99.475410","192.168.3.13","172.217.30.106","TCP","54","63044  >  443 [FIN, ACK] Seq=2515 Ack=7222 Win=65280 Len=0"
"6044","99.475480","192.168.3.13","157.240.226.35","TCP","54","62999  >  443 [FIN, ACK] Seq=3486 Ack=451074 Win=130304 Len=0"
"6045","99.501738","200.192.98.17","192.168.3.13","TCP","1319","[TCP Window Full] [TCP Spurious Retransmission] 443  >  63065 [PSH, ACK] Seq=1361 Ack=1805 Win=31488 Len=1265 [TCP PDU reassembled in 5891]"
"6046","99.501777","192.168.3.13","200.192.98.17","TCP","54","63065  >  443 [RST] Seq=1805 Win=0 Len=0"
"6047","99.507486","192.168.3.13","13.107.246.33","TCP","989","[TCP Retransmission] 63051  >  443 [PSH, ACK] Seq=2122 Ack=100 Win=65280 Len=935"
"6048","99.507497","192.168.3.13","200.192.98.17","TCP","1414","[TCP Out-Of-Order] 63060  >  443 [PSH, ACK] Seq=1929 Ack=483 Win=65024 Len=1360"
"6049","99.507505","192.168.3.13","157.240.226.13","TCP","1414","[TCP Out-Of-Order] 63062  >  443 [PSH, ACK] Seq=1826 Ack=2701 Win=64000 Len=1360"
"6050","99.515567","200.192.100.15","192.168.3.13","TCP","158","[TCP Spurious Retransmission] 53  >  63074 [PSH, ACK] Seq=1 Ack=35 Win=29312 Len=104"
"6051","99.515609","192.168.3.13","200.192.100.15","TCP","54","63074  >  53 [RST] Seq=35 Win=0 Len=0"
"6052","99.521965","157.240.226.13","192.168.3.13","TCP","1363","[TCP Window Full] [TCP Spurious Retransmission] 443  >  63068 [PSH, ACK] Seq=1393 Ack=1730 Win=71168 Len=1309"
"6053","99.521983","192.168.3.13","157.240.226.13","TCP","54","63068  >  443 [RST] Seq=1730 Win=0 Len=0"
"6054","99.523828","192.168.3.13","142.251.132.238","TCP","128","[TCP Retransmission] 63045  >  443 [FIN, PSH, ACK] Seq=2211 Ack=1464 Win=65280 Len=74"
"6055","99.536598","200.192.100.13","192.168.3.13","TCP","54","53  >  63083 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"6056","99.546307","200.192.100.13","192.168.3.13","TCP","54","53  >  63083 [ACK] Seq=1 Ack=41 Win=64768 Len=0"
"6057","99.546972","200.192.100.13","192.168.3.13","DNS","154","Standard query response 0xb3a9 HTTPS fonts.googleapis.com SOA ns1.google.com"
"6058","99.547365","192.168.3.13","200.192.100.15","TCP","54","63090  >  53 [FIN, ACK] Seq=41 Ack=1 Win=65280 Len=0"
"6059","99.547524","192.168.3.13","200.192.100.13","TCP","54","63083  >  53 [FIN, ACK] Seq=41 Ack=101 Win=65280 Len=0"
"6060","99.547596","200.192.100.15","192.168.3.13","TCP","66","53  >  63093 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360 SACK_PERM WS=128"
"6061","99.547596","200.192.100.13","192.168.3.13","TCP","54","53  >  63082 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"6062","99.547596","200.192.100.13","192.168.3.13","TCP","54","53  >  63082 [ACK] Seq=1 Ack=41 Win=64768 Len=0"
"6063","99.547636","192.168.3.13","200.192.100.15","TCP","54","63093  >  53 [RST] Seq=1 Win=0 Len=0"
"6064","99.548902","200.192.100.15","192.168.3.13","TCP","66","53  >  63094 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360 SACK_PERM WS=128"
"6065","99.548925","192.168.3.13","200.192.100.15","TCP","54","63094  >  53 [RST] Seq=1 Win=0 Len=0"
"6066","99.556757","200.192.100.13","192.168.3.13","DNS","110","Standard query response 0xd576 A fonts.googleapis.com A 142.251.135.202"
"6067","99.557209","192.168.3.13","142.251.135.202","TCP","66","63104  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"6068","99.557309","192.168.3.13","200.192.100.13","TCP","54","63089  >  53 [FIN, ACK] Seq=41 Ack=1 Win=65280 Len=0"
"6069","99.557372","192.168.3.13","200.192.100.13","TCP","54","63082  >  53 [FIN, ACK] Seq=41 Ack=57 Win=65280 Len=0"
"6070","99.559152","200.192.98.17","192.168.3.13","TCP","1319","[TCP Window Full] [TCP Spurious Retransmission] 443  >  63064 [PSH, ACK] Seq=1361 Ack=1837 Win=31488 Len=1265 [TCP PDU reassembled in 5889]"
"6071","99.559207","192.168.3.13","200.192.98.17","TCP","54","63064  >  443 [RST] Seq=1837 Win=0 Len=0"
"6072","99.561528","157.240.226.13","192.168.3.13","TLSv1.3","1364","Application Data, Application Data"
"6073","99.561593","192.168.3.13","157.240.226.13","TCP","54","63061  >  443 [RST, ACK] Seq=1827 Ack=2703 Win=0 Len=0"
"6074","99.566521","157.240.226.13","192.168.3.13","TCP","54","[TCP Dup ACK 5828#4] 443  >  63063 [ACK] Seq=1393 Ack=1794 Win=71168 Len=0"
"6075","99.567596","200.192.100.15","192.168.3.13","TCP","522","[TCP Spurious Retransmission] 53  >  63077 [PSH, ACK] Seq=1 Ack=37 Win=29312 Len=468"
"6076","99.567624","192.168.3.13","200.192.100.15","TCP","66","[TCP Dup ACK 5938#2] 63077  >  53 [ACK] Seq=38 Ack=469 Win=65024 Len=0 SLE=1 SRE=469"
"6077","99.569439","172.217.30.106","192.168.3.13","TCP","54","443  >  63044 [ACK] Seq=7222 Ack=2476 Win=267776 Len=0"
"6078","99.575046","192.168.3.13","142.251.129.10","TCP","128","[TCP Retransmission] 63011  >  443 [FIN, PSH, ACK] Seq=3853 Ack=36212 Win=65024 Len=74"
"6079","99.581094","200.192.100.13","192.168.3.13","TCP","54","53  >  63084 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"6080","99.589006","200.192.100.13","192.168.3.13","TCP","54","53  >  63084 [ACK] Seq=1 Ack=37 Win=64768 Len=0"
"6081","99.589661","200.192.100.13","192.168.3.13","DNS","201","Standard query response 0x5880 A www.terra.com.br CNAME www.terra.com.br.edgesuite.net CNAME a1799.dscb.akamai.net A 95.101.25.136 A 95.101.25.150"
"6082","99.589661","200.192.100.13","192.168.3.13","TCP","54","53  >  63085 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"6083","99.589742","192.168.3.13","200.192.100.13","TCP","54","63084  >  53 [RST, ACK] Seq=38 Ack=148 Win=0 Len=0"
"6084","99.598995","157.240.226.13","192.168.3.13","TCP","1362","[TCP Spurious Retransmission] 443  >  63062 [PSH, ACK] Seq=1393 Ack=1826 Win=71168 Len=1308"
"6085","99.599062","192.168.3.13","157.240.226.13","TCP","66","63062  >  443 [ACK] Seq=3186 Ack=2701 Win=64000 Len=0 SLE=1393 SRE=2701"
"6086","99.609575","192.168.3.13","142.251.135.202","TCP","66","63105  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"6087","99.635973","200.192.100.13","192.168.3.13","TCP","54","53  >  63085 [ACK] Seq=1 Ack=37 Win=64768 Len=0"
"6088","99.636967","200.192.100.13","192.168.3.13","DNS","243","Standard query response 0x4a41 HTTPS www.terra.com.br CNAME www.terra.com.br.edgesuite.net CNAME a1799.dscb.akamai.net SOA n0dscb.akamai.net"
"6089","99.636967","200.192.100.15","192.168.3.13","TCP","54","53  >  63086 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"6090","99.636967","200.192.100.15","192.168.3.13","TCP","54","53  >  63086 [ACK] Seq=1 Ack=35 Win=29312 Len=0"
"6091","99.637026","192.168.3.13","200.192.100.13","TCP","54","63085  >  53 [RST, ACK] Seq=38 Ack=190 Win=0 Len=0"
"6092","99.637752","200.192.100.15","192.168.3.13","DNS","124","Standard query response 0xb756 A lh3.google.com CNAME lh2.l.google.com A 172.217.29.142"
"6093","99.637785","192.168.3.13","200.192.100.15","TCP","54","63086  >  53 [RST, ACK] Seq=36 Ack=71 Win=0 Len=0"
"6094","99.645069","157.240.226.13","192.168.3.13","TCP","1446","[TCP ACKed unseen segment] 443  >  63022 [ACK] Seq=1499510 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6137]"
"6095","99.652312","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6096","99.652414","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6097","99.652448","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6098","99.652477","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6099","99.652511","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6100","99.652540","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6101","99.652570","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6102","99.652597","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6103","99.652627","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6104","99.652655","192.168.3.13","157.240.226.13","TLSv1.3","90","Application Data"
"6105","99.652683","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6106","99.652723","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6107","99.652754","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6108","99.652782","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6109","99.652808","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6110","99.658710","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6111","99.658803","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6112","99.658826","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6113","99.658846","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6114","99.658879","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6115","99.658888","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1500902 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6137]"
"6116","99.658901","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6117","99.658922","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6118","99.658974","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6119","99.659022","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6120","99.659050","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6121","99.659071","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6122","99.659106","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6123","99.659130","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6124","99.659149","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6125","99.659169","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6126","99.659189","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6127","99.660735","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1502294 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6137]"
"6128","99.660826","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13094 Ack=1503686 Win=130816 Len=0"
"6129","99.661904","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6130","99.661969","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6131","99.661998","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6132","99.662015","192.168.3.13","157.240.226.13","TLSv1.3","89","Application Data"
"6133","99.672953","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1503686 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6137]"
"6134","99.673044","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1505078 Win=130816 Len=0"
"6135","99.675398","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1505078 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6137]"
"6136","99.675520","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1506470 Win=130816 Len=0"
"6137","99.677469","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"6138","99.677542","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1507862 Win=130816 Len=0"
"6139","99.682745","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"6140","99.684832","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"6141","99.684938","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=19719 Ack=133968 Win=130816 Len=0"
"6142","99.687282","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"6143","99.687375","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1509254 Win=130816 Len=0"
"6144","99.689347","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1509254 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6145","99.689447","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1510646 Win=130816 Len=0"
"6146","99.691911","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1510646 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6147","99.691999","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1512038 Win=130816 Len=0"
"6148","99.696562","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1512038 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6149","99.696657","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1513430 Win=130816 Len=0"
"6150","99.698620","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1513430 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6151","99.698701","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1514822 Win=130816 Len=0"
"6152","99.701030","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1514822 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6153","99.701104","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1516214 Win=130816 Len=0"
"6154","99.703028","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"6155","99.705597","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"6156","99.705615","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=19719 Ack=136792 Win=130816 Len=0"
"6157","99.707703","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1516214 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6158","99.707760","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1517606 Win=130816 Len=0"
"6159","99.710367","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1517606 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6160","99.710429","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1518998 Win=130816 Len=0"
"6161","99.717602","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1518998 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6162","99.717664","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1520390 Win=130816 Len=0"
"6163","99.719598","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1520390 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6165]"
"6164","99.719640","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1521782 Win=130816 Len=0"
"6165","99.733161","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"6166","99.733222","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1523174 Win=130816 Len=0"
"6167","99.738733","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"6168","99.738790","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1524566 Win=130816 Len=0"
"6169","99.744467","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1524566 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6170","99.744536","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1525958 Win=130816 Len=0"
"6171","99.746515","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1525958 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6172","99.746601","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1527350 Win=130816 Len=0"
"6173","99.749245","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1527350 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6174","99.749304","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1528742 Win=130816 Len=0"
"6175","99.753812","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1528742 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6176","99.753894","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1530134 Win=130816 Len=0"
"6177","99.776712","192.168.3.13","142.251.132.238","TCP","54","[TCP Retransmission] 63047  >  443 [FIN, ACK] Seq=2253 Ack=2422 Win=64512 Len=0"
"6178","99.776711","192.168.3.13","157.240.226.35","TCP","54","[TCP Retransmission] 62999  >  443 [FIN, ACK] Seq=3486 Ack=451074 Win=130304 Len=0"
"6179","99.776712","192.168.3.13","172.217.28.138","TCP","54","[TCP Retransmission] 63046  >  443 [FIN, ACK] Seq=2345 Ack=2464 Win=64256 Len=0"
"6180","99.776711","192.168.3.13","200.192.100.15","TCP","94","[TCP Retransmission] 63090  >  53 [FIN, PSH, ACK] Seq=1 Ack=1 Win=65280 Len=40"
"6181","99.776728","192.168.3.13","200.192.100.13","TCP","94","[TCP Retransmission] 63089  >  53 [FIN, PSH, ACK] Seq=1 Ack=1 Win=65280 Len=40"
"6182","99.776750","192.168.3.13","172.217.28.138","TCP","54","[TCP Retransmission] 63048  >  443 [FIN, ACK] Seq=2281 Ack=2464 Win=64256 Len=0"
"6183","99.811237","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1530134 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6184","99.811352","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1531526 Win=130816 Len=0"
"6185","99.813383","192.168.3.13","192.168.3.1","ICMP","142","Echo (ping) request  id=0x0001, seq=70/17920, ttl=128 (reply in 6734)"
"6186","99.821190","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1531526 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6187","99.821268","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1532918 Win=130816 Len=0"
"6188","99.828052","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1532918 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6189","99.828127","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1534310 Win=130816 Len=0"
"6190","99.830513","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1534310 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6191","99.830583","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1535702 Win=130816 Len=0"
"6192","99.835233","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"6193","99.837708","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"6194","99.837747","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=19719 Ack=139616 Win=130816 Len=0"
"6195","99.839755","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1535702 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6196","99.839792","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1537094 Win=130816 Len=0"
"6197","99.847390","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1537094 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6199]"
"6198","99.847464","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1538486 Win=130816 Len=0"
"6199","99.849463","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"6200","99.849508","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1539878 Win=130816 Len=0"
"6201","99.854331","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"6202","99.854436","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1541270 Win=130816 Len=0"
"6203","99.856895","200.192.100.15","192.168.3.13","TCP","230","[TCP Retransmission] 53  >  63078 [PSH, ACK] Seq=1 Ack=37 Win=29312 Len=176"
"6204","99.856931","192.168.3.13","200.192.100.15","TCP","54","63078  >  53 [RST] Seq=37 Win=0 Len=0"
"6205","99.859431","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1541270 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6206","99.859501","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1542662 Win=130816 Len=0"
"6207","99.867598","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1542662 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6208","99.867673","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1544054 Win=130816 Len=0"
"6209","99.869570","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1544054 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6210","99.869639","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1545446 Win=130816 Len=0"
"6211","99.876711","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1545446 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6212","99.876774","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1546838 Win=130816 Len=0"
"6213","99.877399","192.168.3.13","157.240.226.13","TCP","54","[TCP Retransmission] 63063  >  443 [FIN, ACK] Seq=1794 Ack=1393 Win=65280 Len=0"
"6214","99.878788","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1546838 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6215","99.878849","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1548230 Win=130816 Len=0"
"6216","99.881492","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1548230 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6217","99.881561","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1549622 Win=130816 Len=0"
"6218","99.886111","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1549622 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6219","99.886148","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1551014 Win=130816 Len=0"
"6220","99.888668","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1551014 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6221","99.888715","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1552406 Win=130816 Len=0"
"6222","99.892329","192.168.3.13","172.217.29.206","TCP","1414","[TCP Retransmission] 63010  >  443 [PSH, ACK] Seq=15342 Ack=4118 Win=65280 Len=1360"
"6223","99.893597","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"6224","99.896123","172.217.29.206","192.168.3.13","TLSv1.3","1466","Application Data"
"6225","99.896164","192.168.3.13","172.217.29.206","TCP","54","63036  >  443 [ACK] Seq=19719 Ack=142440 Win=130816 Len=0"
"6226","99.898125","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1552406 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6227","99.898169","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1553798 Win=130816 Len=0"
"6228","99.911949","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [PSH, ACK] Seq=1553798 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6230]"
"6229","99.912014","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1555190 Win=130816 Len=0"
"6230","99.913985","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"6231","99.914023","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1556582 Win=130816 Len=0"
"6232","99.923715","157.240.226.13","192.168.3.13","TLSv1.3","1446","Application Data"
"6233","99.923767","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1557974 Win=130816 Len=0"
"6234","99.925956","157.240.226.13","192.168.3.13","TCP","1446","443  >  63022 [ACK] Seq=1557974 Ack=11999 Win=140288 Len=1392 [TCP PDU reassembled in 6261]"
"6235","99.926079","192.168.3.13","157.240.226.13","TCP","54","63022  >  443 [ACK] Seq=13234 Ack=1559366 Win=130816 Len=0"
